"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"social";0,236581535062852;-0,241218568773784;-0,0315058512294159;0,455676097676627;0,4164093213151;-0,424571006714476;-0,0554537365919543;0,80203966265849;0,217946582058282;0,209993463201994;0,00306097740890989;0,568998977330814;0,000429274746622444;0,000446267358688228;7,61300448493874e-06;0,001592524588743;0,00766961651917404;0,324004378681217;0,000805147425522015
"liberté";1,33080211053682;0,708643087648256;0,179219198992313;1,01087837193847;0,729581433680267;0,388497159540478;0,098252774855532;0,554190653919042;0,594101665861824;0,156129457325185;0,00853281222987685;0,241236064583114;0,0125382956276761;0,00355522142068428;0,000227394840973071;0,00723451386090593;0,00707964601769911;1,1038960039037;0,0086271602650234
"travail";-0,492898848586457;-0,874459673055144;-0,171989218043902;0,0855412481687349;-0,482278668696565;-0,855618243295399;-0,168283475090786;0,083698144971876;0,247845279417845;0,723003747088508;0,0238977385154142;0,00525323497823318;0,00186332777238473;0,00586480021085323;0,000226869489441644;5,61209243642751e-05;0,00766961651917404;0,633012874811713;0,00307325598572629
"temps";0,145396487106689;-0,320373706808954;-0,0490662720812267;0,409409241488141;0,268241452435614;-0,591056291295102;-0,0905221876441319;0,755317626737145;0,0895265571976126;0,402859602668826;0,00807419991835976;0,499539640215202;0,000124720580902451;0,000605541663802417;1,42035342533862e-05;0,00098888452516752;0,00589970501474926;0,310686968273628;0,000569477240442821
"gouvernement";-0,128158656761802;-0,557839120914464;-0,101747534636659;0,270608672922681;-0,199860184310404;-0,869936002284537;-0,158672707247606;0,422007382200033;0,045052145003511;0,791103756198904;0,0224883030991252;0,141355795698459;0,000125970700258916;0,00238666566530625;7,94001713630061e-05;0,000561638761175615;0,00766961651917404;0,386042638808702;0,00114299465883128
"france";-0,86648731747332;0,693347482438799;0,142152580187323;0,287942936091445;-0,750029935547851;0,600160391362969;0,123047029547713;0,249242911515292;0,590854603745704;0,350633995282133;0,012593748420074;0,0459176525520886;0,00487245013850337;0,00311978645749052;0,000131139183830705;0,000538066359229841;0,00648967551622419;0,720720647188044;0,00337098570154258
"action";0,418951630975179;-0,082908292703444;0,00361499047420544;0,5482098100536;0,60286032580474;-0,119302842275065;0,00520187576305112;0,788859429736527;0,446164455607187;0,0161941841365993;2,63069699544033e-05;0,537615053286259;0,00134617468923771;5,27192949775807e-05;1,00227746119026e-07;0,00230498049906021;0,00766961651917404;0,401015783716384;0,00123337909396204
"rester";-0,177895955646982;-0,60101465075183;-0,111325946010374;0,245372205910779;-0,260748505853041;-0,880928808130468;-0,163174446430276;0,359650874784717;0,0755988470673992;0,79974046674762;0,0234458038869471;0,101214882298034;0,000205378573092085;0,00234419157203645;8,04295745169036e-05;0,000390727264760319;0,00648967551622419;0,413669550083805;0,00111052947689199
"fille";1,33080211053682;0,708643087648256;0,179219198992313;1,01087837193847;0,729581433680267;0,388497159540478;0,098252774855532;0,554190653919042;0,594101665861824;0,156129457325185;0,00853281222987685;0,241236064583114;0,011493437658703;0,00325895296896059;0,000208445270891982;0,00663163770583043;0,00648967551622419;1,1038960039037;0,00790823024293811
"cas";-1,29754390781155;0,319159557181631;0,0591396816151265;0,0692268886549631;-0,96880938259113;0,238300046479894;0,0441565623230595;0,0516881616512206;0,943642753160226;0,0529145518552935;0,00155242548668993;0,00189026949779016;0,0109261487431785;0,000661056668049631;2,26976527179492e-05;3,11008750686214e-05;0,00648967551622419;0,854010722996256;0,00473314304714954
"aller";0,982325293452779;0,485105645582319;-0,339595271507386;0,0653708057129458;0,855040451340088;0,422248060709504;-0,29559219960836;0,0569003807535057;0,755407857080572;0,17074163415018;0,0714962774274951;0,00235423134175216;0,0068315963338555;0,00166603530885549;0,000816459811895048;3,02537503685643e-05;0,00707964601769911;0,722619443830739;0,00369684149098936
"également";1,33080211053682;0,708643087648256;0,179219198992313;1,01087837193847;0,729581433680267;0,388497159540478;0,098252774855532;0,554190653919042;0,594101665861824;0,156129457325185;0,00853281222987685;0,241236064583114;0,011493437658703;0,00325895296896059;0,000208445270891982;0,00663163770583043;0,00648967551622419;1,1038960039037;0,00790823024293811
"voir";-1,16877652206749;-0,515115472042267;-0,10910603076982;-0,0614165001536106;-0,91070338509605;-0,401374766901035;-0,0850147394993025;-0,0478553543253116;0,841132550995028;0,151428145110888;0,00580481404486293;0,00163448984922003;0,00886514698755047;0,00172199613269062;7,72539147220022e-05;2,44789683789398e-05;0,00648967551622419;0,814787437486283;0,00430835649034814
"simplement";1,1152738153677;0,521549125019673;0,137712749706215;0,901520348220225;0,727903505574841;0,340398412658998;0,0898807018440176;0,588393462461233;0,597160411132682;0,121035946422764;0,00721050385147047;0,274593138593083;0,00807208997975996;0,00176527928489478;0,00012307540752101;0,00527441198867626;0,00648967551622419;0,922743653795666;0,00552567218691559
"familial";0,0106650789984544;0,681012136198395;-0,867506831921553;-1,14011988572694;0,00672326211906218;0,429309815575471;-0,546876007381763;-0,718731182395209;5,86095299493535e-05;0,221485714121045;0,307096741982741;0,471358934366265;7,38161068127435e-07;0,00300976567914131;0,00488392279512464;0,00843575627854284;0,00648967551622419;0,890686813847215;0,00514840885190226
"année";-1,41873438532792;-0,637491328011319;-0,137938553746033;-0,168645987362818;-0,903328024789127;-0,405899644153305;-0,0878274063040153;-0,10737925874536;0,830178892733973;0,155350978118339;0,00621484284297129;0,00825528630471618;0,0118749690626065;0,00239761175982086;0,000112253950498804;0,000167796277602241;0,00589970501474926;0,995543672447907;0,00584724014012428
"état";0,619558736478739;0,0912330109739301;0,042247916348189;0,64999689366827;0,685670929416371;0,100968350125259;0,0467561287780532;0,719357097169384;0,556061247403084;0,0111752592431966;0,0020476586702857;0,430715834683433;0,00226461963390638;4,91059722204676e-05;1,05303034558323e-05;0,00249260154441534;0,00589970501474926;0,531209992550632;0,00166480269136073
"éducation";1,09372098585079;0,502839728756814;0,133562104777605;0,8905845458484;0,727523837879762;0,334480085905094;0,0888431476767496;0,592401074071029;0,597258623665792;0,117005004337139;0,00705350801373175;0,278682863983337;0,00705737814094646;0,00149172739124618;0,00010524386921902;0,00467929695164603;0,00589970501474926;0,904837093425024;0,0048302664639401
"vivre";1,33080211053682;0,708643087648256;0,179219198992313;1,01087837193847;0,729581433680267;0,388497159540478;0,098252774855532;0,554190653919042;0,594101665861824;0,156129457325185;0,00853281222987683;0,241236064583114;0,00835886375178404;0,00237014761378952;0,000151596560648714;0,00482300924060395;0,00471976401179941;1,1038960039037;0,00575144017668227
"seulement";1,38679217940802;0,852004874952015;-0,35204397717791;0,116856944647972;0,830742896426058;0,510384330180528;-0,210888147202393;0,0700018922127144;0,711307789614025;0,248836960526471;0,0363009466948658;0,00355430316463696;0,0113462687248806;0,00428266847753392;0,000731179716030921;8,05636903389922e-05;0,00589970501474926;1,05130242651856;0,00652057104427025
"penser";0,369356762591519;0,253073442406081;-2,17411897676212;-3,16667646767383;0,0955105486159653;0,0654412908396298;-0,562197087634152;-0,818858722376454;0,0124066629534994;0,00539823704023912;0,340422929263872;0,641772170742391;0,000804863823434148;0,000377853494107753;0,0278866862838771;0,0591612970555707;0,00589970501474926;2,12013554995426;0,0265190250748074
"lutte";0,145396487106689;-0,320373706808954;-0,0490662720812268;0,409409241488141;0,268241452435614;-0,591056291295102;-0,090522187644132;0,755317626737145;0,0895265571976126;0,402859602668827;0,00807419991835978;0,499539640215202;9,97764647219608e-05;0,000484433331041934;1,1362827402709e-05;0,000791107620134016;0,00471976401179941;0,310686968273628;0,000455581792354257
"grand";-0,470409886583823;0,185722107554449;0,0446898231127985;0,312529316997442;-0,789018583621409;0,311511722923117;0,0749582479884134;0,524205477117555;0,683881295729767;0,098798643696164;0,00488803641292084;0,212432024161149;0,00130551894628793;0,00020349676244523;1,17827745714054e-05;0,000576251173940339;0,00589970501474926;0,363689818461577;0,000780355658127521
"famille";0,277108223043369;-0,206038507424819;-0,0237012197397224;0,47623914487151;0,470685895303162;-0,349969474991005;-0,0402580252236768;0,808922397972927;0,278030123854391;0,142457640866826;0,00161073366782349;0,57790150161096;0,000407729029796038;0,000225408140930163;2,9827317724811e-06;0,00120426755632538;0,00530973451327434;0,336007175688271;0,000599473391755799
"venir";-0,447306324608375;-0,834882104037559;-0,163209007617997;0,108674676262978;-0,462455105127451;-0,863156789767617;-0,168736354984046;0,112355126835929;0,228533147990378;0,737879355270792;0,0240944318008064;0,00949306493802373;0,000944344297508686;0,0032898082720575;0,000125721204331097;5,57412873669054e-05;0,00471976401179941;0,598240076270893;0,0016891619533055
"problème";-0,513162192576715;-0,892049703729626;-0,175891533788749;0,0752597245712934;-0,490242331995452;-0,85220722285944;-0,168035519666547;0,0718983265191552;0,255828764226928;0,716496555657851;0,0238023182441212;0,00387236187109905;0,00139824125251403;0,00422523543676521;0,00016427167252332;3,00744750931696e-05;0,00530973451327434;0,648671819166438;0,00223420422467626
"particulier";-0,249738720703354;-0,663379304961358;-0,12516142910574;0,208919531338032;-0,333205902377684;-0,885092625227664;-0,166992634584672;0,278744204213732;0,121492622581091;0,794507335057697;0,0241662066508188;0,0598338357103936;0,000331165107709103;0,0023366660296514;8,31790265617231e-05;0,000231755949953113;0,00530973451327434;0,458095467218748;0,00111425552435237
"international";0,145396487106689;-0,320373706808954;-0,0490662720812268;0,409409241488141;0,268241452435614;-0,591056291295102;-0,090522187644132;0,755317626737145;0,0895265571976126;0,402859602668827;0,00807419991835978;0,499539640215202;9,97764647219608e-05;0,000484433331041934;1,1362827402709e-05;0,000791107620134016;0,00471976401179941;0,310686968273628;0,000455581792354257
"emploi";-0,249738720703354;-0,663379304961358;-0,12516142910574;0,208919531338032;-0,333205902377684;-0,885092625227664;-0,166992634584672;0,278744204213732;0,121492622581091;0,794507335057697;0,0241662066508188;0,0598338357103936;0,000331165107709103;0,0023366660296514;8,31790265617231e-05;0,000231755949953113;0,00530973451327434;0,458095467218748;0,00111425552435237
"domaine";0,0136847511700078;-0,434708906193088;-0,0744313244227312;0,342579338104771;0,0244972898350695;-0,778179298739277;-0,133240692836851;0,613256699577542;0,000713938904334838;0,667698262053649;0,0167258442640214;0,314861954777994;9,94366803106347e-07;0,00100339026437305;2,94160463114435e-05;0,000623153643697184;0,00530973451327434;0,327454864264986;0,000569345246712214
"tâche";0,992114789556779;0,414638289231911;0,113994778685587;0,839030048952658;0,724889537611038;0,302955828217648;0,08329038462211;0,613038038167711;0,596780096338854;0,0966106985155445;0,0062394989922876;0,300369706153314;0,00406492170477938;0,000710014381286229;5,36658802200779e-05;0,0029072566143472;0,00412979351032448;0,821107131259184;0,00278437666491611
"passer";0,738099298821752;0,194134690419651;0,0650764634555429;0,710143806713303;0,706640996446143;0,185860535705556;0,0623028595946698;0,679876986737434;0,580817276118669;0,0372402138954133;0,00357558530504275;0,378366924680875;0,00257128294948041;0,000177879778285941;1,99879461752477e-05;0,0023801969378797;0,00471976401179941;0,619213042321495;0,00180967453347984
"nom";-1,58104520632985;-0,332391682330671;-0,0781900439994332;-0,158611458105947;-0,972797203610963;-0,204516415963479;-0,0481093493395015;-0,0975916326037881;0,952395503070712;0,0390144049407267;0,00184467980102855;0,00674541218753258;0,0103232611275576;0,000456277058040292;2,52482482976007e-05;0,000103895671089948;0,00412979351032448;1,03581139646952;0,00443087713474514
"monde";1,33080211053682;0,708643087648256;0,179219198992313;1,01087837193847;0,729581433680267;0,388497159540478;0,098252774855532;0,554190653919042;0,594101665861824;0,156129457325185;0,00853281222987684;0,241236064583114;0,00731400578281103;0,00207387916206583;0,000132646990567624;0,00422013308552846;0,00412979351032448;1,1038960039037;0,00503251015459698
"jeune";1,33080211053682;0,708643087648256;0,179219198992313;1,01087837193847;0,729581433680267;0,388497159540478;0,098252774855532;0,554190653919042;0,594101665861824;0,156129457325185;0,00853281222987683;0,241236064583114;0,00835886375178404;0,00237014761378952;0,000151596560648714;0,00482300924060395;0,00471976401179941;1,1038960039037;0,00575144017668227
"fois";0,561044143423677;1,34126285560251;0,296414317984844;0,889778466325092;0,324280017514159;0,775241569498787;0,171325628035272;0,514286406917773;0,120655256158597;0,639110431579999;0,0266710339431751;0,213563278318229;0,00148564262357525;0,00849078960622538;0,000414685299853311;0,00373666416111307;0,00471976401179941;1,03268763164194;0,00503336280611798
"fin";0,355359245373718;0,217232995580141;-2,04130318271956;-2,94317111085121;0,0985488957181043;0,060243463781123;-0,566098046137237;-0,816205759832652;0,0132010815045521;0,00457216387678095;0,344967845736254;0,637258908882415;0,000596012711610988;0,000222726486696032;0,0196668728438042;0,0408838050159252;0,00471976401179941;1,97746100489539;0,0184559387652243
"exigence";-1,04000913632344;-1,34939050126616;-0,277351743154766;-0,192059888962184;-0,598826467676551;-0,776965046909171;-0,159696255404482;-0,110586090903155;0,378704455980312;0,590877339848779;0,0213293304337054;0,00908887373720311;0,00319061652990037;0,00537125287583289;0,000226914423100258;0,000108811212236479;0,00294985250737463;1,08051801539154;0,00344400938520849
"dignité";-0,150954918750843;-0,577627905423257;-0,106137639849612;0,259041958875559;-0,228927437312861;-0,875989184076874;-0,160960756325612;0,392844514724063;0,0587048148107606;0,796657131851582;0,0229830336973036;0,121655019640354;0,000107551091422177;0,00157476812801727;5,31690789042873e-05;0,000316709080628139;0,00471976401179941;0,398341425211953;0,000748912760070276
"corps";1,49077373588312;1,11824819423042;-1,33867559006547;-1,54346856317723;0,539087888050221;0,404376628614629;-0,484086739162512;-0,558143189651925;0,343118812206056;0,178934220911685;0,219109430232005;0,258837536650256;0,00917807924554128;0,00516422015769749;0,00740080610505009;0,00983838727941869;0,00412979351032448;1,62717601219571;0,0109344616062867
"cause";0,145396487106689;-0,320373706808954;-0,0490662720812268;0,409409241488141;0,268241452435614;-0,591056291295102;-0,090522187644132;0,755317626737145;0,0895265571976126;0,402859602668827;0,00807419991835978;0,499539640215202;9,97764647219608e-05;0,000484433331041934;1,1362827402709e-05;0,000791107620134016;0,00471976401179941;0,310686968273628;0,000455581792354257
"autonomie";-1,04000913632344;-1,34939050126616;-0,277351743154766;-0,192059888962184;-0,59882646767655;-0,776965046909171;-0,159696255404482;-0,110586090903155;0,378704455980312;0,590877339848779;0,0213293304337054;0,00908887373720311;0,00382873983588044;0,00644550345099947;0,00027229730772031;0,000130573454683775;0,00353982300884956;1,08051801539154;0,00413281126225019
"victime";-4,8272616263683;5,76960123128229;1,11678015093256;0,0420791270314767;-0,634728121031328;0,758634694384066;0,146843453218798;0,00553291022998098;0,422576928061189;0,559489105427335;0,0179113696477115;2,25968637639252e-05;0,0962343266465222;0,13747379856997;0,00515066981629424;7,31243098650035e-06;0,00412979351032448;4,74780651108137;0,0930924287118977
"serment";0,856639861164765;0,297036369865372;0,0879050105628969;0,770290719758335;0,718083324650848;0,248992457256341;0,0736868841856659;0,645700656796044;0,592140662420848;0,0659847409119089;0,00493792972085124;0,336936666946391;0,00216469572783595;0,000260267271453682;2,27943683836667e-05;0,00175028847476641;0,00294985250737463;0,711755614815607;0,00149438364372136
"sentir";1,33080211053682;0,708643087648256;0,179219198992313;1,01087837193847;0,729581433680267;0,388497159540478;0,098252774855532;0,554190653919042;0,594101665861824;0,156129457325185;0,00853281222987684;0,241236064583114;0,00731400578281103;0,00207387916206583;0,000132646990567624;0,00422013308552846;0,00412979351032448;1,1038960039037;0,00503251015459698
"rôle";-0,249738720703354;-0,663379304961358;-0,12516142910574;0,208919531338032;-0,333205902377684;-0,885092625227664;-0,166992634584672;0,278744204213732;0,121492622581091;0,794507335057697;0,0241662066508187;0,0598338357103936;0,000220776738472735;0,00155777735310093;5,5452684374482e-05;0,000154503966635409;0,00353982300884956;0,458095467218748;0,000742837016234913
"projet";-1,79745963433241;0,0744078452435267;0,00147463566269997;-0,145232085763452;-0,995903948170485;0,041226554097505;0,000817039476461652;-0,0804675692573067;0,993854945791009;0,00157847642011474;5,29740885292009e-07;0,00456604804799066;0,00953056382611918;1,6331939332698e-05;6,41460276609614e-09;6,22193473014829e-05;0,00294985250737463;1,15277011710119;0,00391999688165634
"place";-0,880947469044163;0,523119317130052;0,107193886575482;0,247942700670309;-0,831419869641846;0,493709114037531;0,101167357118001;0,234003155822247;0,717214534404259;0,234394007322361;0,0084096594535482;0,0399817988198317;0,00274714493173564;0,000968686088334909;4,06744400678134e-05;0,000217612682533404;0,00353982300884956;0,665074867353627;0,00156575072278033
"nombre";-0,644873928513396;-1,00638490311376;-0,201256586130253;0,00842982118792401;-0,532019108193502;-0,830264606739896;-0,166036095951213;0,00695457786759765;0,299897153323573;0,676934834074598;0,023131948921309;3,60636805197338e-05;0,00147207923425239;0,00358517017067361;0,000143377746763908;2,51546496496894e-07;0,00353982300884956;0,752893786353628;0,00200654532222974
"mener";-0,644873928513396;-1,00638490311376;-0,201256586130253;0,00842982118792401;-0,532019108193502;-0,830264606739896;-0,166036095951213;0,00695457786759765;0,299897153323573;0,676934834074598;0,023131948921309;3,60636805197338e-05;0,00147207923425239;0,00358517017067361;0,000143377746763908;2,51546496496894e-07;0,00353982300884956;0,752893786353628;0,00200654532222974
"lieu";1,47077728271483;1,06704755590765;-1,14893874143325;-1,22417519628777;0,594505038375008;0,431312854521315;-0,464414210495213;-0,494825648043341;0,406729991505536;0,198415617734325;0,1965601321475;0,19829425861264;0,00510486328106202;0,00268693920134158;0,00311518638717689;0,00353653076390843;0,0023598820058997;1,4744799783545;0,00513059871756531
"entendre";-1,04000913632344;-1,34939050126616;-0,277351743154766;-0,192059888962184;-0,59882646767655;-0,776965046909171;-0,159696255404482;-0,110586090903155;0,378704455980312;0,590877339848779;0,0213293304337054;0,00908887373720311;0,00446686314186051;0,00751975402616605;0,000317680192340361;0,000152335697131071;0,00412979351032448;1,08051801539154;0,00482161313929188
"dernier";-1,04000913632344;-1,34939050126616;-0,277351743154766;-0,192059888962184;-0,59882646767655;-0,776965046909171;-0,159696255404482;-0,110586090903155;0,378704455980312;0,590877339848779;0,0213293304337054;0,00908887373720311;0,00446686314186051;0,00751975402616605;0,000317680192340361;0,000152335697131071;0,00412979351032448;1,08051801539154;0,00482161313929188
"comprendre";0,145396487106689;-0,320373706808954;-0,0490662720812267;0,409409241488141;0,268241452435614;-0,591056291295102;-0,090522187644132;0,755317626737145;0,0895265571976127;0,402859602668826;0,00807419991835977;0,499539640215201;7,48323485414707e-05;0,00036332499828145;8,52212055203176e-06;0,000593330715100512;0,00353982300884956;0,310686968273628;0,000341686344265693
"appeler";0,182851585991244;0,910322333183297;2,05281707585218;-0,671290555958185;0,0777788375605077;0,387220118964439;0,873198474153725;-0,285544141303071;0,00750352972279663;0,172367137966167;0,748958861979889;0,0711704703311478;0,00013807841740212;0,00342230516344895;0,0174031891612815;0,00186101302279088;0,00412979351032448;1,34961840859918;0,00752229436094899
"trouver";-0,0916846375793368;-0,526177065700396;-0,0947233662959346;0,289115415398076;-0,149158891933599;-0,856021141086256;-0,154102505391877;0,470352898154643;0,0254007971469649;0,775378870257525;0,021471271574462;0,177749061021049;2,47966748320187e-05;0,000816702963035631;2,64675991812207e-05;0,000246571455518589;0,00294985250737463;0,367805284573744;0,00039905819280346
"situation";0,382477611792714;-0,114570347917512;-0,00340917786651883;0,529703067578206;0,576598537223069;-0,172718854598417;-0,00513945629851234;0,798546122730167;0,41101396825859;0,0341810137532805;2,58602774935806e-05;0,554779157710636;0,00043153133782495;3,87208395927425e-05;3,42846422582947e-08;0,000827685368146787;0,00294985250737463;0,381436978451419;0,000429186337847045
"sexe";0,145396487106689;-0,320373706808954;-0,0490662720812267;0,409409241488141;0,268241452435614;-0,591056291295102;-0,090522187644132;0,755317626737145;0,0895265571976127;0,402859602668826;0,00807419991835977;0,499539640215201;7,48323485414707e-05;0,00036332499828145;8,52212055203176e-06;0,000593330715100512;0,00353982300884956;0,310686968273628;0,000341686344265693
"réforme";-0,644873928513396;-1,00638490311376;-0,201256586130253;0,00842982118792401;-0,532019108193502;-0,830264606739896;-0,166036095951213;0,00695457786759765;0,299897153323573;0,676934834074598;0,023131948921309;3,60636805197338e-05;0,00147207923425239;0,00358517017067361;0,000143377746763908;2,51546496496894e-07;0,00353982300884956;0,752893786353628;0,00200654532222974
