date,temperature,moving_avg_temp
2022-06-08,9.82245366171933,14.3475622796137
2022-06-09,17.0813441469857,12.6364722611145
2022-06-10,16.2233426525565,13.4721666550465
2022-06-11,27.9047973193111,16.4855131993904
2022-06-12,17.9283832141109,17.0010921910762
2022-06-13,16.5061901558973,17.229346513768
2022-06-14,20.1356499500362,17.9431658715167
2022-06-15,12.8823774592014,18.3802978425856
2022-06-16,14.3207963033521,17.9859338649237
2022-06-17,12.3753494269893,17.4362205469855
2022-06-18,16.6488262316371,15.8282246773178
2022-06-19,13.8883419831206,15.2510759300334
2022-06-20,18.3238836488931,15.5107464290328
2022-06-21,18.5666171382078,15.2865988844859
2022-06-22,16.8303644134722,15.8505970208103
2022-06-23,17.0814730598414,16.2449794145945
2022-06-24,9.89242857429995,15.8902764356389
2022-06-25,23.5678881133835,16.8787138473169
2022-06-26,19.7646306703216,17.7181836597742
2022-06-27,19.4623761328126,17.8808254431913
2022-06-28,14.4966745282759,17.2994050703439
2022-06-29,11.6223700038896,16.5554058689749
2022-06-30,19.996629023686,16.9718567209527
2022-07-01,15.2892077990467,17.7428251816308
2022-07-02,21.6432238322126,17.4678731414636
2022-07-03,16.255857687578,16.9666198582145
2022-07-04,20.0637730213878,17.0525336994395
2022-07-05,14.9639043313279,17.1192808141612
2022-07-06,24.0389011353347,18.8930709757962
2022-07-07,9.11867975332932,17.3390782228882
2022-07-08,8.08668672604005,16.3101466410301
2022-07-09,13.8707185248474,15.1997887399779
2022-07-10,6.16845943623109,13.7587318469283
2022-07-11,8.78029814332761,12.1468068643483
2022-07-12,22.1053666177074,13.1670157624025
2022-07-13,13.5933952054057,11.6748006295555
2022-07-14,11.6406224901044,12.0350781633805
2022-07-15,15.9211419902911,13.1542860582735
2022-07-16,20.3129155858224,14.0745999241271
2022-07-17,17.8459818818594,15.7428174163597
2022-07-18,13.3490834908625,16.3955010374361
2022-07-19,18.6804888698892,15.9062327877478
2022-07-20,19.9612315979925,16.8159237009745
2022-07-21,12.0515329157101,16.8746251903467
2022-07-22,18.9805747039891,17.3116870065893
2022-07-23,7.63628332389708,15.5007395406
2022-07-24,12.9258122848541,14.7978581695992
2022-07-25,19.3124505405603,15.6497677481275
2022-07-26,9.55482999399054,14.3461021944277
2022-07-27,10.5026572927347,12.9948772936766
2022-07-28,5.07621922619593,11.9984039094602
2022-07-29,13.5869402381217,11.2278847000506
2022-07-30,13.6914748024109,12.092912054124
2022-07-31,19.1746950492018,12.985609591888
2022-08-01,20.8965701224528,13.2119123893012
2022-08-02,5.84315159249802,12.6816726176594
2022-08-03,10.7762482954154,12.7207570466138
2022-08-04,14.6644375242066,14.0905025177582
2022-08-05,12.6264535287546,13.9532901307057
2022-08-06,12.1813615453648,13.7375596654134
2022-08-07,12.4348368380433,12.7747227781051
2022-08-08,16.4024788253874,12.1327097356672
2022-08-09,12.1175392071388,13.029050823473
2022-08-10,21.4648326204462,14.5559914413345
2022-08-11,19.1501944443817,15.1968138585024
2022-08-12,30.1865260237442,17.7053956435009
2022-08-13,21.0021501098889,18.9655082955758
2022-08-14,18.8507886059729,19.8820728338514
2022-08-15,14.8294483544832,19.6573541951508
2022-08-16,21.9041014076261,21.0554345095062
2022-08-17,16.2038316034778,20.3038629356535
2022-08-18,22.0301616090553,20.7152868163212
2022-08-19,16.7436091750577,18.7948701236517
2022-08-20,12.8599827615388,17.6317033596017
2022-08-21,8.97840679605537,16.221363101042
2022-08-22,10.5770353232814,15.6138755251561
2022-08-23,16.7838450073645,14.8824103251187
2022-08-24,12.7538747685949,14.3895593487069
2022-08-25,18.7631702906236,13.9228463032166
2022-08-26,24.7055637534818,15.0602683858486
2022-08-27,16.9228987386493,15.6406849540073
2022-08-28,15.1328464409538,16.5198906175642
2022-08-29,18.5693289786965,17.6616468540521
2022-08-30,13.2251057670786,17.1532555340112
2022-08-31,14.8157533130532,17.447809611791
2022-09-01,18.2305751893462,17.3717245973228
2022-09-02,12.767675874846,15.6663120432319
2022-09-03,15.7136699073828,15.4935650673367
2022-09-04,13.0597413604084,15.1974071986874
2022-09-05,1.49705716527715,12.7585112253417
2022-09-06,17.8334032284115,13.4168394341036
2022-09-07,17.1466652323426,13.7498268511449
2022-09-08,14.5829159079774,13.2287326680923
2022-09-09,16.4565516130675,13.7557149164096
2022-09-10,20.4355573020029,14.4302702584982
2022-09-11,13.0233922354158,14.4250775263564
2022-09-12,1.23630732986492,14.3878275498689
2022-09-13,8.50232622611246,13.0548165495405
2022-09-14,23.2519584718325,13.9270012980391
2022-09-15,15.4333152357459,14.0484869162917
2022-09-16,13.6573330213377,13.6485985460446
2022-09-17,19.207699582252,13.4731903003659
2022-09-18,19.6108360785206,14.4142537065237
2022-09-19,13.6638912441006,16.1896228371288
2022-09-20,19.3837420344007,17.7441108097414
2022-09-21,13.9885003394484,16.4207596479723
2022-09-22,9.51840990156615,15.5757731716609
2022-09-23,17.6467846738409,16.1456948363042
2022-09-24,19.0629455291824,16.1250156858657
2022-09-25,19.7719465246467,16.1480314638837
2022-09-26,9.76379140017606,15.5908743433231
2022-09-27,15.8955647628892,15.0925633045357
2022-09-28,10.2418931188486,14.5573337015929
2022-09-29,11.4285892606473,14.8302164671759
2022-09-30,24.45728124106,15.8031445482072
2022-10-01,14.7043732655703,15.1804913676912
2022-10-02,13.8835769204325,14.3392957099463
2022-10-03,10.8200931411679,14.4901959586594
2022-10-04,18.3884393342475,14.8463208974249
2022-10-05,20.9686208544832,16.3787105739441
2022-10-06,10.7566488071916,16.2827190805933
2022-10-07,16.1592277361773,15.0972828656101
2022-10-08,11.3621459622094,14.6198218222728
2022-10-09,17.2546836104968,15.101408492282
2022-10-10,11.4912263536831,15.1972846654984
2022-10-11,10.6167824761962,14.0870479714911
2022-10-12,7.80380002348247,12.2063592813481
2022-10-13,23.5419249487112,14.0328273015652
2022-10-14,12.7302835982823,13.5429781390088
2022-10-15,10.5391928802161,13.4254134130097
2022-10-16,12.3629749722183,12.7265978932557
2022-10-17,19.050462070083,13.8064887098842
2022-10-18,12.8459789875431,14.1249453543624
2022-10-19,11.4826067159663,14.6504891675743
2022-10-20,14.6913679547451,13.386123882722
2022-10-21,14.5504941908569,13.6461539673755
2022-10-22,15.9526416489318,14.4195037914778
2022-10-23,23.3193930943325,15.9847063803512
2022-10-24,10.9804105638734,14.8318418794641
2022-10-25,12.0231114067934,14.7142893679285
2022-10-26,13.1926374431156,14.958579471807
2022-10-27,9.77535730325806,14.2562922358802
2022-10-28,14.8308351346462,14.2963409421359
2022-10-29,22.743384906859,15.2664471218397
2022-10-30,17.6818847484034,14.461088786707
2022-10-31,17.403370754566,15.3786545282345
2022-11-01,10.8037923640438,15.204466093556
2022-11-02,11.3700967524206,14.9441031377424
2022-11-03,10.5230047375371,15.050909914068
2022-11-04,22.6726670339737,16.1711716139719
2022-11-05,20.5494964676208,15.857758979795
2022-11-06,16.7011949075555,15.7176604311025
2022-11-07,11.3218029412013,14.8488650291932
2022-11-08,22.4881121334492,16.5180535676797
2022-11-09,15.0099711756149,17.0380356281361
2022-11-10,13.9586767896031,17.5288459212884
2022-11-11,14.410574301305,16.3485469594785
2022-11-12,16.4403250235443,15.7615224674676
2022-11-13,15.3031786034814,15.5618058525999
2022-11-14,13.5117266542704,15.874652097324
2022-11-15,10.2787935034326,14.1304637216074
2022-11-16,11.445962109061,13.6213195692425
2022-11-17,7.38481251577501,12.6821961015528
2022-11-18,17.9964416368807,13.1944628637779
2022-11-19,12.0679767267887,12.5698416785271
2022-11-20,14.0188298479252,12.3863632848762
2022-11-21,12.6837670066686,12.2680833352188
2022-11-22,13.4504715754636,12.7211802026518
2022-11-23,21.6443606515288,14.1780942801472
2022-11-24,13.6470904014889,15.0727054066778
2022-11-25,15.2366239374921,14.6784457353366
2022-11-26,14.3927503308146,15.0105562501974
2022-11-27,12.3775828622698,14.7760923951038
2022-11-28,12.6304703103406,14.7684785813426
2022-11-29,12.5934726781558,14.6460501674415
2022-11-30,7.883433583023,12.6802034433693
2022-12-01,12.6295644240705,12.5348425894524
2022-12-02,17.8478994866986,12.9078819536247
2022-12-03,15.0017003801093,12.9948748178097
2022-12-04,14.7241283736322,13.3300956051472
2022-12-05,14.4209306490145,13.5858756535292
2022-12-06,7.18493594133809,12.8132275482695
2022-12-07,18.5477248009124,14.3366977222537
2022-12-08,16.1049838111955,14.8331862061287
2022-12-09,17.0296166599629,14.7162886594522
2022-12-10,17.9403888732391,15.1361013013278
2022-12-11,9.18766122235446,14.3451774225739
2022-12-12,19.7918160275726,15.1124467623679
2022-12-13,21.2959202206881,17.1283016594179
2022-12-14,10.2975880906098,15.9497107008032
2022-12-15,16.9433008647104,16.0694702798768
2022-12-16,6.69327866151353,14.5928505658126
2022-12-17,13.0670115682416,13.8966538079558
2022-12-18,7.6734192572857,13.6803335272317
2022-12-19,19.7504344281555,13.6744218701721
2022-12-20,9.59341448275059,12.002635336181
2022-12-21,10.5548683767112,12.0393896627669
2022-12-22,21.1769037180499,12.6441900703869
2022-12-23,10.1980084499115,13.1448657544437
2022-12-24,8.77978257503658,12.5324044697001
2022-12-25,20.4086333830176,14.3517207733761
2022-12-26,21.4126361438605,14.589178161334
2022-12-27,10.0417297525949,14.6532231998832
2022-12-28,12.7297664380388,14.96392292293
2022-12-29,15.8049680522389,14.1965035420998
2022-12-30,21.3964822470847,15.7962855131246
2022-12-31,18.9525990449815,17.249545008831
