date,temperature,trend,seasonal_residual
2022-07-02,21.6432238322126,15.8779673261511,5.76525650606152
2022-07-03,16.255857687578,15.9093781024051,0.346479585172929
2022-07-04,20.0637730213878,15.9749156068648,4.08885741452301
2022-07-05,14.9639043313279,16.1708152718607,-1.20691094053279
2022-07-06,24.0389011353347,15.9684813772419,8.07041975809279
2022-07-07,9.11867975332932,15.9818348471058,-6.86315509377648
2022-07-08,8.08668672604005,15.6852515861518,-7.59856486011172
2022-07-09,13.8707185248474,15.5511980127651,-1.68047948791768
2022-07-10,6.16845943623109,15.8550696890961,-9.68661025286497
2022-07-11,8.78029814332761,15.4030355562124,-6.62273741288481
2022-07-12,22.1053666177074,15.1042622214516,7.00110439625584
2022-07-13,13.5933952054057,14.6401926438188,-1.04679743841304
2022-07-14,11.6406224901044,14.6108463763944,-2.97022388629
2022-07-15,15.9211419902911,14.6775916924758,1.24355029781533
2022-07-16,20.3129155858224,14.6510776932988,5.66183789252355
2022-07-17,17.8459818818594,14.8319603488926,3.01402153296679
2022-07-18,13.3490834908625,14.3222805992244,-0.973197108361862
2022-07-19,18.6804888698892,14.1455190059288,4.53496986396037
2022-07-20,19.9612315979925,13.9713468931165,5.98988470487602
2022-07-21,12.0515329157101,13.8959452543238,-1.84441233861373
2022-07-22,18.9805747039891,13.513443977228,5.46713072676108
2022-07-23,7.63628332389708,13.6204167864123,-5.98413346251527
2022-07-24,12.9258122848541,13.8886681444558,-0.962855859601685
2022-07-25,19.3124505405603,13.8321139729168,5.48033656764344
2022-07-26,9.55482999399054,14.325545365956,-4.77071537196547
2022-07-27,10.5026572927347,14.660058149861,-4.15740085712631
2022-07-28,5.07621922619593,14.920740711346,-9.84452148515011
2022-07-29,13.5869402381217,15.159732805039,-1.57279256691739
2022-07-30,13.6914748024109,15.3923188087767,-1.70084400636583
2022-07-31,19.1746950492018,15.357102885041,3.81759216416078
2022-08-01,20.8965701224528,15.4084314599379,5.48813866251492
2022-08-02,5.84315159249802,15.3554588703127,-9.51230727781467
2022-08-03,10.7762482954154,15.6354936483189,-4.85924535290352
2022-08-04,14.6644375242066,15.573013658163,-0.908576133956414
2022-08-05,12.6264535287546,15.3439411150516,-2.71748758629704
2022-08-06,12.1813615453648,15.2448080144176,-3.06344646905277
2022-08-07,12.4348368380433,14.9737260989109,-2.53888926086762
2022-08-08,16.4024788253874,15.2688087338615,1.13367009152596
2022-08-09,12.1175392071388,15.2632623623692,-3.14572315523048
2022-08-10,21.4648326204462,15.2455436446294,6.21928897581683
2022-08-11,19.1501944443817,15.7342769917097,3.41591745267195
2022-08-12,30.1865260237442,15.9413815544812,14.2451444692631
2022-08-13,21.0021501098889,16.2657888839895,4.73636122589943
2022-08-14,18.8507886059729,16.4265111014274,2.42427750454553
2022-08-15,14.8294483544832,16.4114669389973,-1.58201858451412
2022-08-16,21.9041014076261,16.2708559152506,5.63324549237556
2022-08-17,16.2038316034778,16.1848560786987,0.0189755247790195
2022-08-18,22.0301616090553,16.4082278297422,5.62193377931307
2022-08-19,16.7436091750577,16.5674994946444,0.176109680413262
2022-08-20,12.8599827615388,16.5157351022638,-3.65575234072498
2022-08-21,8.97840679605537,16.1567223163452,-7.1783155202898
2022-08-22,10.5770353232814,16.3390462416047,-5.76201091832336
2022-08-23,16.7838450073645,16.491040705937,0.292804301427516
2022-08-24,12.7538747685949,16.432345127956,-3.67847035936112
2022-08-25,18.7631702906236,16.5723132700827,2.19085702054083
2022-08-26,24.7055637534818,16.5391108404555,8.1664529130263
2022-08-27,16.9228987386493,16.3414720595212,0.581426679128089
2022-08-28,15.1328464409538,15.407594037138,-0.274747596184129
2022-08-29,18.5693289786965,15.0043739118548,3.56495506684167
2022-08-30,13.2251057670786,15.1463471333342,-1.92124136625561
2022-08-31,14.8157533130532,15.1658267101491,-0.350073397095889
2022-09-01,18.2305751893462,14.8998019234947,3.3307732658515
2022-09-02,12.767675874846,14.9967008905519,-2.22902501570589
2022-09-03,15.7136699073828,14.9186581315024,0.795011775880386
2022-09-04,13.0597413604084,14.8193123917941,-1.75957103138573
2022-09-05,1.49705716527715,15.0297562393058,-13.5326990740286
2022-09-06,17.8334032284115,15.1913721600604,2.64203106835114
2022-09-07,17.1466652323426,15.1572229529083,1.98944227943428
2022-09-08,14.5829159079774,15.185059716343,-0.602143808365598
2022-09-09,16.4565516130675,15.3885781279749,1.06797348509265
2022-09-10,20.4355573020029,15.4211192968143,5.01443800518861
2022-09-11,13.0233922354158,14.9391266402561,-1.9157344048403
2022-09-12,1.23630732986492,14.9059868345864,-13.6696795047215
2022-09-13,8.50232622611246,14.7482141467765,-6.24588792066407
2022-09-14,23.2519584718325,14.5178677042588,8.73409076757373
2022-09-15,15.4333152357459,14.880195945355,0.553119290390873
2022-09-16,13.6573330213377,14.8766030405975,-1.21927001925975
2022-09-17,19.207699582252,14.7363772899874,4.47132229226467
2022-09-18,19.6108360785206,14.6735520405139,4.93728403800678
2022-09-19,13.6638912441006,14.7598349252514,-1.09594368115088
2022-09-20,19.3837420344007,15.0149600702216,4.36878196417911
2022-09-21,13.9885003394484,15.3136565747995,-1.32515623535107
2022-09-22,9.51840990156615,15.2596509137597,-5.74124101219352
2022-09-23,17.6467846738409,15.0730535179489,2.573731155892
2022-09-24,19.0629455291824,15.1592395728689,3.90370595631351
2022-09-25,19.7719465246467,14.9990677903081,4.77287873433857
2022-09-26,9.76379140017606,14.6823331185079,-4.91854171833184
2022-09-27,15.8955647628892,14.5139591761875,1.38160558670168
2022-09-28,10.2418931188486,15.2334952284083,-4.99160210955973
2022-09-29,11.4285892606473,15.3698809500912,-3.94129168944388
2022-09-30,24.45728124106,14.9597917374584,9.49748950360155
2022-10-01,14.7043732655703,14.8607485031511,-0.156375237580772
2022-10-02,13.8835769204325,15.0347204079493,-1.15114348751682
2022-10-03,10.8200931411679,14.8295036145716,-4.00941047340367
2022-10-04,18.3884393342475,14.5673026673924,3.82113666685508
2022-10-05,20.9686208544832,14.6004470774132,6.36817377706994
2022-10-06,10.7566488071916,14.4445358566538,-3.68788704946217
2022-10-07,16.1592277361773,14.5078952537339,1.65133248244348
2022-10-08,11.3621459622094,14.9530882599521,-3.59094229774278
2022-10-09,17.2546836104968,14.7380439338241,2.51663967667264
2022-10-10,11.4912263536831,14.5109525105213,-3.0197261568382
2022-10-11,10.6167824761962,14.2987167336977,-3.68193425750152
2022-10-12,7.80380002348247,14.2990898273455,-6.49528980386302
2022-10-13,23.5419249487112,14.2647437103054,9.27718123840582
2022-10-14,12.7302835982823,14.6680176389509,-1.93773404066862
2022-10-15,10.5391928802161,14.8697368482334,-4.33054396801722
2022-10-16,12.3629749722183,14.642191348669,-2.27921637645074
2022-10-17,19.050462070083,14.5163661582972,4.53409591178581
2022-10-18,12.8459789875431,14.4352861528775,-1.58930716533441
2022-10-19,11.4826067159663,14.4257026559861,-2.94309594001988
2022-10-20,14.6913679547451,14.5639035495257,0.127464405219381
2022-10-21,14.5504941908569,14.550383408014,0.000110782842863699
2022-10-22,15.9526416489318,14.7421429596387,1.21049868929318
2022-10-23,23.3193930943325,14.5860969985104,8.73329609582208
2022-10-24,10.9804105638734,14.9449991330665,-3.96458856919317
2022-10-25,12.0231114067934,14.8725890545219,-2.84947764772857
2022-10-26,13.1926374431156,14.9521842298742,-1.75954678675856
2022-10-27,9.77535730325806,15.0745646113293,-5.29920730807127
2022-10-28,14.8308351346462,15.3531621919765,-0.52232705733023
2022-10-29,22.743384906859,15.08739618084,7.65598872601896
2022-10-30,17.6818847484034,15.1126040213558,2.56928072704761
2022-10-31,17.403370754566,15.1042040414595,2.29916671310646
2022-11-01,10.8037923640438,15.0746229813577,-4.27083061731393
2022-11-02,11.3700967524206,14.6983117054123,-3.32821495299169
2022-11-03,10.5230047375371,14.8644556618425,-4.34145092430542
2022-11-04,22.6726670339737,14.8833385654174,7.7893284685563
2022-11-05,20.5494964676208,14.8616437877781,5.68785267984269
2022-11-06,16.7011949075555,14.8014267818365,1.89976812571896
2022-11-07,11.3218029412013,14.7207116181763,-3.39890867697495
2022-11-08,22.4881121334492,14.6666783135697,7.82143381987955
2022-11-09,15.0099711756149,14.7527002438154,0.257270931799511
2022-11-10,13.9586767896031,14.856361938354,-0.897685148750899
2022-11-11,14.410574301305,14.895075257312,-0.484500956007091
2022-11-12,16.4403250235443,14.9790180172802,1.4613070062641
2022-11-13,15.3031786034814,14.9080385068187,0.395140096662686
2022-11-14,13.5117266542704,14.5806219833121,-1.06889532904178
2022-11-15,10.2787935034326,14.2645429134612,-3.98574941002853
2022-11-16,11.445962109061,14.1105491608645,-2.66458705180349
2022-11-17,7.38481251577501,14.3377784228857,-6.95296590711066
2022-11-18,17.9964416368807,14.4549269270047,3.54151470987607
2022-11-19,12.0679767267887,14.590447044298,-2.52247031750937
2022-11-20,14.0188298479252,14.3242619996219,-0.30543215169679
2022-11-21,12.6837670066686,13.8931471439354,-1.20938013726685
2022-11-22,13.4504715754636,13.9527126243663,-0.502241048902649
2022-11-23,21.6443606515288,14.1070087814629,7.53735187006597
2022-11-24,13.6470904014889,13.9309282823181,-0.283837880829228
2022-11-25,15.2366239374921,14.0254578854673,1.21116605202475
2022-11-26,14.3927503308146,13.8715541574916,0.521196173323009
2022-11-27,12.3775828622698,14.0451426002744,-1.66755973800454
2022-11-28,12.6304703103406,14.201774703408,-1.57130439306745
2022-11-29,12.5934726781558,14.0403040417025,-1.44683136354667
2022-11-30,7.883433583023,14.1509999839748,-6.26756640095177
2022-12-01,12.6295644240705,14.0353382148806,-1.40577379081007
2022-12-02,17.8478994866986,14.0876301329187,3.76026935377992
2022-12-03,15.0017003801093,14.0969400278061,0.904760352303212
2022-12-04,14.7241283736322,14.1535204404279,0.570607933204345
2022-12-05,14.4209306490145,14.0736958519105,0.347234797104003
2022-12-06,7.18493594133809,13.9619551592907,-6.77701921795264
2022-12-07,18.5477248009124,14.2359273112708,4.31179748964158
2022-12-08,16.1049838111955,14.1310091459304,1.97397466526517
2022-12-09,17.0296166599629,13.7160227563661,3.31359390359679
2022-12-10,17.9403888732391,13.9341370460928,4.00625182714628
2022-12-11,9.18766122235446,14.1333632462983,-4.94570202394383
2022-12-12,19.7918160275726,13.9930077437751,5.79880828379749
2022-12-13,21.2959202206881,14.0043685042837,7.29155171640431
2022-12-14,10.2975880906098,14.1067716572482,-3.80918356663841
2022-12-15,16.9433008647104,14.3907397078588,2.55256115685161
2022-12-16,6.69327866151353,14.7478095614704,-8.05453089995685
2022-12-17,13.0670115682416,14.818417732717,-1.75140616447545
2022-12-18,7.6734192572857,14.7139528446487,-7.04053358736301
2022-12-19,19.7504344281555,14.7036761469537,5.04675828120181
2022-12-20,9.59341448275059,14.7029186570767,-5.10950417432612
2022-12-21,10.5548683767112,14.7137643496945,-4.15889597298332
2022-12-22,21.1769037180499,15.0149174860287,6.16198623202117
2022-12-23,10.1980084499115,14.8677171812419,-4.66970873133042
2022-12-24,8.77978257503658,14.8139229799396,-6.034140404903
2022-12-25,20.4086333830176,14.7132096308476,5.69542375216995
2022-12-26,21.4126361438605,14.559534428829,6.85310171503151
2022-12-27,10.0417297525949,14.8281280891527,-4.78639833655776
2022-12-28,12.7297664380388,14.5668813555517,-1.8371149175128
2022-12-29,15.8049680522389,14.1930458630441,1.61192218919481
2022-12-30,21.3964822470847,14.4221904378931,6.97429180919158
2022-12-31,18.9525990449815,14.2646210362171,4.68797800876444
